fuel_x0_interval__,fuel_k_interval__,fuel_pw_interval__,fuel_pg_interval__,moisture_x0_interval__,moisture_k_interval__,alpha_pw_log__,rh_pw_log__,ignitions_x0_interval__,ignitions_k_interval__,suppression_x0_interval__,suppression_k_interval__,max_f_interval__,cM_interval__,cP_interval__,cD1_interval__,cD2_interval__,sigma_log__,fuel_x0,fuel_k,fuel_pw,fuel_pg,moisture_x0,moisture_k,alpha_pw,rh_pw,ignitions_x0,ignitions_k,suppression_x0,suppression_k,max_f,cM,cP,cD1,cD2,sigma
-0.5605834733348646,-3.635031275093919,0.759668098302937,-10.437801982721954,-0.6565656679811214,-0.42131013765770486,1.3092742975767389,0.12770828470245155,1.0193815553138659,-6.028181793205707,-1.5007121194791548,-0.6450506835326358,6.617383444817472,-5.433701287845451,-9.127547572318711,-13.541729686973817,-14.558907715279554,-4.192389758310509,0.09023739799654251,25.70493318019387,13.944351730025977,2.93026885771155e-05,0.024534524091060828,396.20328824388207,3.703485108647276,1.1362215011540855,1.8788169314743675,2.4040781229630506,-0.4530419868065153,3.4410571958189067,0.9986648604709373,43.47915764575092,1.0861987044562,0.013149249030663722,0.0047549560839057585,0.015110132128264956
-0.5605834733348646,-3.635031275093919,0.759668098302937,-9.68504656144968,-0.6565656679811214,-0.42131013765770486,1.3406586061382444,0.12770828470245155,1.0193815553138659,-6.028181793205707,-1.5007121194791548,-0.6450506835326358,7.297312954979864,-5.433701287845451,-9.127547572318711,-13.541729686973817,-14.558907715279554,-4.192389758310509,0.09023739799654251,25.70493318019387,13.944351730025977,6.22029105257826e-05,0.024534524091060828,396.20328824388207,3.8215595793211197,1.1362215011540855,1.8788169314743675,2.4040781229630506,-0.4530419868065153,3.4410571958189067,0.9993231020819023,43.47915764575092,1.0861987044562,0.013149249030663722,0.0047549560839057585,0.015110132128264956
-0.5605834733348646,-3.635031275093919,0.7758541780147187,-5.5273784688372665,-0.6565656679811214,-0.42131013765770486,1.3406586061382444,-3.708195338051739,1.0193815553138659,-6.028181793205707,-1.5007121194791548,-0.6450506835326358,7.047662624496598,-5.433701287845451,-9.127547572318711,-13.541729686973817,-14.558907715279554,-4.192389758310509,0.09023739799654251,25.70493318019387,14.01093223877814,0.003960650563294384,0.024534524091060828,396.20328824388207,3.8215595793211197,0.02452173680973401,1.8788169314743675,2.4040781229630506,-0.4530419868065153,3.4410571958189067,0.9991313164780787,43.47915764575092,1.0861987044562,0.013149249030663722,0.0047549560839057585,0.015110132128264956
-0.5605834733348646,-3.635031275093919,0.7335730274428668,-5.5273784688372665,-0.6565656679811214,-0.47137949804591683,1.3406586061382444,-3.708195338051739,1.0247401570698285,-6.028181793205707,-1.5007121194791548,-0.6450506835326358,11.837080052285224,-5.433701287845451,-9.127547572318711,-13.423652097930493,-14.558907715279554,-4.192389758310509,0.09023739799654251,25.70493318019387,13.836188313616342,0.003960650563294384,0.024534524091060828,384.28978693655074,3.8215595793211197,0.02452173680973401,1.8871591649144506,2.4040781229630506,-0.4530419868065153,3.4410571958189067,0.9999927686678355,43.47915764575092,1.0861987044562,0.014797260662996522,0.0047549560839057585,0.015110132128264956
-0.5605834733348646,-3.635031275093919,0.7768432216158083,-5.5273784688372665,-0.6565656679811214,-0.47137949804591683,1.3406586061382444,-3.708195338051739,1.0247401570698285,-6.028181793205707,-1.5007121194791548,-0.6450506835326358,13.587526072572528,-5.433701287845451,-9.127547572318711,-13.423652097930493,-14.558907715279554,-4.192389758310509,0.09023739799654251,25.70493318019387,14.014987791746963,0.003960650563294384,0.024534524091060828,384.28978693655074,3.8215595793211197,0.02452173680973401,1.8871591649144506,2.4040781229630506,-0.4530419868065153,3.4410571958189067,0.9999987439357397,43.47915764575092,1.0861987044562,0.014797260662996522,0.0047549560839057585,0.015110132128264956
-0.5605834733348646,-3.635031275093919,0.7258609372017006,-5.472490748016674,-0.6565656679811214,-0.47137949804591683,1.3406586061382444,1.1301734282708007,1.0247401570698285,-6.028181793205707,-1.5007121194791548,-0.6450506835326358,11.36536890072565,-5.433701287845451,-9.127547572318711,-13.423652097930493,-14.558907715279554,-4.192389758310509,0.09023739799654251,25.70493318019387,13.804030220415207,0.0041831835580731025,0.024534524091060828,384.28978693655074,3.8215595793211197,3.096193421035808,1.8871591649144506,2.4040781229630506,-0.4530419868065153,3.4410571958189067,0.9999884101459176,43.47915764575092,1.0861987044562,0.014797260662996522,0.0047549560839057585,0.015110132128264956
-0.5605834733348646,-3.635031275093919,0.7258609372017006,-5.472490748016674,-0.6564302114556779,-0.47137949804591683,1.3406586061382444,1.312452967123058,1.0247401570698285,-6.028181793205707,-1.5007121194791548,-0.6450506835326358,4.5889356167869915,-5.433701287845451,-9.127547572318711,-13.423652097930493,-14.558907715279554,-4.1930011617045375,0.09023739799654251,25.70493318019387,13.804030220415207,0.0041831835580731025,0.024625911011237678,384.28978693655074,3.8215595793211197,3.7152759937131568,1.8871591649144506,2.4040781229630506,-0.4530419868065153,3.4410571958189067,0.9899385901970253,43.47915764575092,1.0861987044562,0.014797260662996522,0.0047549560839057585,0.015100896565812328
-0.5584243090504283,-3.635031275093919,0.7650275978335199,-5.472490748016674,-0.6564302114556779,-0.47137949804591683,1.3406586061382444,1.312452967123058,1.0247401570698285,-6.028181793205707,-1.5007121194791548,-0.6450506835326358,5.539917550756302,-5.433701287845451,-9.127547572318711,-13.403608930022887,-14.558907715279554,-4.1930011617045375,0.09173636758894155,25.70493318019387,13.966441378185191,0.0041831835580731025,0.024625911011237678,384.28978693655074,3.8215595793211197,3.7152759937131568,1.8871591649144506,2.4040781229630506,-0.4530419868065153,3.4410571958189067,0.9960885092489467,43.47915764575092,1.0861987044562,0.015096836389640888,0.0047549560839057585,0.015100896565812328
-0.5584243090504283,-3.635031275093919,0.7650275978335199,-5.472490748016674,-0.6564302114556779,-0.47137949804591683,1.3406586061382444,-1.3767158145729401,1.0247401570698285,-6.028181793205707,-1.5007121194791548,-0.6450506835326358,8.18180303402886,-5.433701287845451,-9.152823610346324,-13.403608930022887,-14.558907715279554,-4.187719228797279,0.09173636758894155,25.70493318019387,13.966441378185191,0.0041831835580731025,0.024625911011237678,384.28978693655074,3.8215595793211197,0.2524061419112434,1.8871591649144506,2.4040781229630506,-0.4530419868065153,3.4410571958189067,0.9997203810269579,43.47915764575092,1.059090845252333,0.015096836389640888,0.0047549560839057585,0.015180869508241438
-0.5584243090504283,-3.635031275093919,0.7282020252517944,-5.472490748016674,-0.6564302114556779,-0.47137949804591683,1.3406586061382444,0.8730869023023291,1.0247401570698285,-6.028181793205707,-1.5007121194791548,-0.6422256925612856,8.18180303402886,-5.433609229889304,-9.152823610346324,-13.403608930022887,-14.558907715279554,-4.19605667654137,0.09173636758894155,25.70493318019387,13.813801313758114,0.0041831835580731025,0.024625911011237678,384.28978693655074,3.8215595793211197,2.3942903982403108,1.8871591649144506,2.4040781229630506,-0.4530419868065153,3.447435919885679,0.9997203810269579,43.483143027005774,1.059090845252333,0.015096836389640888,0.0047549560839057585,0.015054825972839771
-0.5584243090504283,-3.635031275093919,0.7228800945550625,-5.472490748016674,-0.6564302114556779,-0.47137949804591683,1.3406586061382444,0.8730869023023291,1.0247401570698285,-6.028181793205707,-1.5007121194791548,-0.6422256925612856,5.053667326100635,-5.433609229889304,-9.152823610346324,-13.403608930022887,-14.558907715279554,-4.19605667654137,0.09173636758894155,25.70493318019387,13.791577441210062,0.0041831835580731025,0.024625911011237678,384.28978693655074,3.8215595793211197,2.3942903982403108,1.8871591649144506,2.4040781229630506,-0.4530419868065153,3.447435919885679,0.9936546492157142,43.483143027005774,1.059090845252333,0.015096836389640888,0.0047549560839057585,0.015054825972839771
-0.5584243090504283,-3.635031275093919,0.7163164039751316,-5.472490748016674,-0.6564302114556779,-0.47137949804591683,1.3406586061382444,0.39050819953240734,1.0247401570698285,-6.028181793205707,-1.5007121194791548,-0.6422256925612856,5.053667326100635,-5.433609229889304,-9.152823610346324,-13.403608930022887,-14.558907715279554,-4.19605667654137,0.09173636758894155,25.70493318019387,13.764111630182935,0.0041831835580731025,0.024625911011237678,384.28978693655074,3.8215595793211197,1.4777315855913074,1.8871591649144506,2.4040781229630506,-0.4530419868065153,3.447435919885679,0.9936546492157142,43.483143027005774,1.059090845252333,0.015096836389640888,0.0047549560839057585,0.015054825972839771
-0.5671013615866911,-3.635031275093919,0.7163164039751316,-4.499703439916026,-0.6564302114556779,-0.47137949804591683,1.334821133942634,0.39050819953240734,1.0247401570698285,-6.028181793205707,-1.5007121194791548,-0.6422256925612856,5.053667326100635,-5.433609229889304,-9.152823610346324,-13.403608930022887,-14.563338078031487,-4.19605667654137,0.08571781760964448,25.70493318019387,13.764111630182935,0.010990165587967397,0.024625911011237678,384.28978693655074,3.799316316909464,1.4777315855913074,1.8871591649144506,2.4040781229630506,-0.4530419868065153,3.447435919885679,0.9936546492157142,43.483143027005774,1.059090845252333,0.015096836389640888,0.004733936510106757,0.015054825972839771
-0.5632971004322993,-3.635031275093919,0.7211238828115355,-4.030802277797555,-0.6564302114556779,-0.47137949804591683,1.334821133942634,0.39050819953240734,1.0247401570698285,-6.028181793205707,-1.5007121194791548,-0.6422256925612856,5.053667326100635,-5.445150396328609,-9.152823610346324,-13.403608930022887,-14.563338078031487,-4.19605667654137,0.08835475416493055,25.70493318019387,13.784234658270178,0.017450159566794195,0.024625911011237678,384.28978693655074,3.799316316909464,1.4777315855913074,1.8871591649144506,2.4040781229630506,-0.4530419868065153,3.447435919885679,0.9936546492157142,42.98632652401519,1.059090845252333,0.015096836389640888,0.004733936510106757,0.015054825972839771
-0.5632971004322993,-3.635031275093919,0.7211238828115355,-6.791752793900068,-0.6564302114556779,-0.47137949804591683,1.334821133942634,0.39050819953240734,1.0247401570698285,-6.028181793205707,-1.5007121194791548,-0.6453593024657599,5.053667326100635,-5.445150396328609,-9.152823610346324,-13.403608930022887,-14.563338078031487,-4.19605667654137,0.08835475416493055,25.70493318019387,13.784234658270178,0.001121738951530965,0.024625911011237678,384.28978693655074,3.799316316909464,1.4777315855913074,1.8871591649144506,2.4040781229630506,-0.4530419868065153,3.4403606857436837,0.9936546492157142,42.98632652401519,1.059090845252333,0.015096836389640888,0.004733936510106757,0.015054825972839771
-0.5632971004322993,-3.635031275093919,0.7211238828115355,-6.791752793900068,-0.6564302114556779,-0.39521540025482554,1.334821133942634,0.39050819953240734,1.0247401570698285,-6.028181793205707,-1.5007121194791548,-0.6453593024657599,5.053667326100635,-5.445150396328609,-9.152823610346324,-13.403608930022887,-14.563338078031487,-4.201163179767641,0.08835475416493055,25.70493318019387,13.784234658270178,0.001121738951530965,0.024625911011237678,402.46243224807574,3.799316316909464,1.4777315855913074,1.8871591649144506,2.4040781229630506,-0.4530419868065153,3.4403606857436837,0.9936546492157142,42.98632652401519,1.059090845252333,0.015096836389640888,0.004733936510106757,0.014978144409395442
-0.5632971004322993,-3.635031275093919,0.7211238828115355,-3.6912618242016784,-0.6564302114556779,-0.39521540025482554,1.334821133942634,0.39050819953240734,1.0247401570698285,-6.028181793205707,-1.5007121194791548,-0.6453593024657599,5.053667326100635,-5.445150396328609,-9.152823610346324,-13.405705836655551,-14.563338078031487,-4.198210982646581,0.08835475416493055,25.70493318019387,13.784234658270178,0.02433361873631278,0.024625911011237678,402.46243224807574,3.799316316909464,1.4777315855913074,1.8871591649144506,2.4040781229630506,-0.4530419868065153,3.4403606857436837,0.9936546492157142,42.98632652401519,1.059090845252333,0.015065212948264017,0.004733936510106757,0.015022428179245794
-0.5632971004322993,-3.635031275093919,0.7211238828115355,-3.6912618242016784,-0.6564302114556779,-0.39521540025482554,1.334821133942634,1.3168082734688782,1.02834054571727,-6.0698821113026575,-1.5007121194791548,-0.6453593024657599,5.053667326100635,-5.445150396328609,-9.152823610346324,-13.405705836655551,-14.563338078031487,-4.198210982646581,0.08835475416493055,25.70493318019387,13.784234658270178,0.02433361873631278,0.024625911011237678,402.46243224807574,3.799316316909464,3.731492447002271,1.8927523963756192,2.306115227763014,-0.4530419868065153,3.4403606857436837,0.9936546492157142,42.98632652401519,1.059090845252333,0.015065212948264017,0.004733936510106757,0.015022428179245794
-0.5632971004322993,-3.635031275093919,0.7211238828115355,-3.6912618242016784,-0.6562894485503126,-0.39521540025482554,1.334821133942634,0.21546616231441074,1.0241668119299354,-6.0698821113026575,-1.5007121194791548,-0.6453593024657599,5.053667326100635,-5.451583151606495,-9.152823610346324,-13.405705836655551,-14.563338078031487,-4.192283820492179,0.08835475416493055,25.70493318019387,13.784234658270178,0.02433361873631278,0.024720882083375084,402.46243224807574,3.799316316909464,1.2404400085939595,1.8862675908265034,2.306115227763014,-0.4530419868065153,3.4403606857436837,0.9936546492157142,42.711870775811036,1.059090845252333,0.015065212948264017,0.004733936510106757,0.015111732947489454
-0.5632971004322993,-3.635031275093919,0.7211238828115355,-3.6912618242016784,-0.6562894485503126,-0.2361638990072034,1.334821133942634,-0.39197638746679564,1.0241668119299354,-6.0698821113026575,-1.492663117135827,-0.6429618003448346,6.139902664726858,-5.451583151606495,-9.152823610346324,-13.48357773035011,-14.563338078031487,-4.192283820492179,0.08835475416493055,25.70493318019387,13.784234658270178,0.02433361873631278,0.024720882083375084,441.23191295743504,3.799316316909464,0.6757200692348247,1.8862675908265034,2.306115227763014,-0.44943296639695884,3.445773276003032,0.9978495012330882,42.711870775811036,1.059090845252333,0.013936572876694009,0.004733936510106757,0.015111732947489454
-0.5599937278603278,-3.635031275093919,0.7483001450640779,-3.6912618242016784,-0.6562894485503126,-0.2361638990072034,1.3559761652773865,0.37905023132840054,1.0241668119299354,-6.066734647101471,-1.492663117135827,-0.6442520848812283,6.139902664726858,-5.475843201990961,-9.152823610346324,-13.48357773035011,-14.563338078031487,-4.192283820492179,0.09064673291531067,25.70493318019387,13.897355734204355,0.02433361873631278,0.024720882083375084,441.23191295743504,3.880547163749076,1.4608964166680707,1.8862675908265034,2.313368259840755,-0.44943296639695884,3.4428598331312763,0.9978495012330882,41.69241480026106,1.059090845252333,0.013936572876694009,0.004733936510106757,0.015111732947489454
-0.5599937278603278,-3.635031275093919,0.6758508027986163,-3.6912618242016784,-0.6562894485503126,-0.18120964755374813,1.3534765588518514,0.37905023132840054,1.0241668119299354,-6.066734647101471,-1.492663117135827,-0.6442520848812283,6.139902664726858,-5.475843201990961,-9.152823610346324,-13.48357773035011,-14.563338078031487,-4.194415012115626,0.09064673291531067,25.70493318019387,13.593428215319381,0.02433361873631278,0.024720882083375084,454.8211484278962,3.8708594359214423,1.4608964166680707,1.8862675908265034,2.313368259840755,-0.44943296639695884,3.4428598331312763,0.9978495012330882,41.69241480026106,1.059090845252333,0.013936572876694009,0.004733936510106757,0.015079561243026455
-0.5599937278603278,-3.635031275093919,0.6758508027986163,-3.6912618242016784,-0.6562894485503126,-0.18120964755374813,1.353563951345828,0.37905023132840054,1.0241668119299354,-6.049191896880808,-1.492663117135827,-0.6442520848812283,6.042582511984985,-5.475843201990961,-9.152823610346324,-13.48357773035011,-14.563338078031487,-4.195853370428145,0.09064673291531067,25.70493318019387,13.593428215319381,0.02433361873631278,0.024720882083375084,454.8211484278962,3.871197734763555,1.4608964166680707,1.8862675908265034,2.354212775838751,-0.44943296639695884,3.4428598331312763,0.9976302127874199,41.69241480026106,1.059090845252333,0.013936572876694009,0.004733936510106757,0.015057887022148069
-0.5549557095482048,-3.635031275093919,0.6758508027986163,-3.6912618242016784,-0.6562894485503126,-0.18120964755374813,1.3456623562893186,0.37905023132840054,1.0241668119299354,-6.049191896880808,-1.492663117135827,-0.6442520848812283,6.042582511984985,-5.475843201990961,-9.152823610346324,-13.48357773035011,-14.563338078031487,-4.195853370428145,0.09414623788509635,25.70493318019387,13.593428215319381,0.02433361873631278,0.024720882083375084,454.8211484278962,3.8407296297172504,1.4608964166680707,1.8862675908265034,2.354212775838751,-0.44943296639695884,3.4428598331312763,0.9976302127874199,41.69241480026106,1.059090845252333,0.013936572876694009,0.004733936510106757,0.015057887022148069
-0.5549557095482048,-3.635031275093919,0.6980919022638116,-6.794836350580459,-0.6562894485503126,-0.18120964755374813,1.3456623562893186,0.37905023132840054,1.0241668119299354,-6.049191896880808,-1.492663117135827,-0.6442520848812283,6.042582511984985,-5.475843201990961,-9.152823610346324,-13.48357773035011,-14.563338078031487,-4.197602274934117,0.09414623788509635,25.70493318019387,13.687527146479203,0.0011182891954874472,0.024720882083375084,454.8211484278962,3.8407296297172504,1.4608964166680707,1.8862675908265034,2.354212775838751,-0.44943296639695884,3.4428598331312763,0.9976302127874199,41.69241480026106,1.059090845252333,0.013936572876694009,0.004733936510106757,0.015031575230796422
-0.5549557095482048,-3.635031275093919,0.6980919022638116,-6.911741358508534,-0.6562894485503126,-0.18120964755374813,1.3468913598953032,0.37905023132840054,1.0241668119299354,-6.049191896880808,-1.492663117135827,-0.6442520848812283,4.9369338335315325,-5.475843201990961,-9.152823610346324,-13.441125142552021,-14.563338078031487,-4.189659423930229,0.09414623788509635,25.70493318019387,13.687527146479203,0.0009950307819388633,0.024720882083375084,454.8211484278962,3.845452802085211,1.4608964166680707,1.8862675908265034,2.354212775838751,-0.44943296639695884,3.4428598331312763,0.9928745669357875,41.69241480026106,1.059090845252333,0.014540953596522691,0.004733936510106757,0.015151444213744791
-0.5549557095482048,-3.635031275093919,0.6493340997020169,-7.893145384692002,-0.6562894485503126,-0.22462691854417843,1.3468913598953032,0.37905023132840054,1.0241668119299354,-6.049191896880808,-1.492663117135827,-0.6442520848812283,5.208275048456403,-5.475843201990961,-9.152823610346324,-13.441125142552021,-14.55051011662452,-4.189659423930229,0.09414623788509635,25.70493318019387,13.48034736968044,0.00037315427847922064,0.024720882083375084,444.0782111790498,3.845452802085211,1.4608964166680707,1.8862675908265034,2.354212775838751,-0.44943296639695884,3.4428598331312763,0.9945586671518816,41.69241480026106,1.059090845252333,0.014540953596522691,0.004795054406741839,0.015151444213744791
-0.5549557095482048,-3.635031275093919,0.6493340997020169,-5.789560526005651,-0.6562894485503126,-0.22462691854417843,1.3468913598953032,0.5060120433788726,1.0241668119299354,-6.047054039975903,-1.492663117135827,-0.6442520848812283,5.208275048456403,-5.475843201990961,-9.152823610346324,-13.441125142552021,-14.55051011662452,-4.190927550083458,0.09414623788509635,25.70493318019387,13.48034736968044,0.003049995443907206,0.024720882083375084,444.0782111790498,3.845452802085211,1.6586633105406878,1.8862675908265034,2.3592392429160185,-0.44943296639695884,3.4428598331312763,0.9945586671518816,41.69241480026106,1.059090845252333,0.014540953596522691,0.004795054406741839,0.01513224244878159
-0.5549557095482048,-3.635031275093919,0.6886117578549555,-5.789560526005651,-0.6562894485503126,-0.20854573988763145,1.3468913598953032,1.4660285992923505,1.0241668119299354,-6.047054039975903,-1.492663117135827,-0.6442520848812283,5.208275048456403,-5.475843201990961,-9.152823610346324,-13.441125142552021,-14.55051011662452,-4.190927550083458,0.09414623788509635,25.70493318019387,13.647502650832797,0.003049995443907206,0.024720882083375084,448.05170371951925,3.845452802085211,4.331996838306576,1.8862675908265034,2.3592392429160185,-0.44943296639695884,3.4428598331312763,0.9945586671518816,41.69241480026106,1.059090845252333,0.014540953596522691,0.004795054406741839,0.01513224244878159
-0.5549557095482048,-3.635031275093919,0.7025796936719112,-5.789560526005651,-0.6562894485503126,-0.20854573988763145,1.3468913598953032,-2.7949286221797554,1.0241668119299354,-6.047054039975903,-1.492663117135827,-0.6366902958800206,5.208275048456403,-5.475843201990961,-9.152823610346324,-13.441125142552021,-14.55051011662452,-4.190927550083458,0.09414623788509635,25.70493318019387,13.70643002691721,0.003049995443907206,0.024720882083375084,448.05170371951925,3.845452802085211,0.06111923673479027,1.8862675908265034,2.3592392429160185,-0.44943296639695884,3.459950852455032,0.9945586671518816,41.69241480026106,1.059090845252333,0.014540953596522691,0.004795054406741839,0.01513224244878159
-0.5549557095482048,-3.635031275093919,0.7025796936719112,-6.13740449489882,-0.6562894485503126,-0.20854573988763145,1.3468913598953032,-2.7949286221797554,1.0241668119299354,-6.047054039975903,-1.492663117135827,-0.6366902958800206,5.668878314230806,-5.475843201990961,-9.152823610346324,-13.441125142552021,-14.53705942087705,-4.192616467172141,0.09414623788509635,25.70493318019387,13.70643002691721,0.0021558661976478644,0.024720882083375084,448.05170371951925,3.845452802085211,0.06111923673479027,1.8862675908265034,2.3592392429160185,-0.44943296639695884,3.459950852455032,0.9965601386221125,41.69241480026106,1.059090845252333,0.014540953596522691,0.004859986908004118,0.015106706915688738
